Plant Code,Plant Name,Utility Code,Utility Name,Plant Address,Plant City,Plant County,Plant State,Plant Zip,Plant Latitude,Plant Longitude,Balancing Authority Code,Balancing Authority Name,Annual Generation,Plant Initial Operation Date,Last Update,Fuel Types,Plant URL,Utility URL,Balancing Authority URL
66055,"Cathcart Solar, LLC",65227,"Cathcart Solar, LLC",2842 Chadbourn Hwy,Whiteville,Columbus County,NC,28472,34.333898,-78.75281,DUK,Duke Energy Carolinas,5455,2023-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/cathcart-solar-llc/66055,https://www.gridinfo.com/cathcart-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66237,Misenheimer Solar LLC,65344,Misenheimer Solar LLC,49753 Glenmore Road,Gold Hill,Stanly County,NC,28071,35.478126,-80.300126,DUK,Duke Energy Carolinas,122403,,10/1/2024,Solar,https://www.gridinfo.com/plant/misenheimer-solar-llc/66237,https://www.gridinfo.com/misenheimer-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66358,"Virginia Line Solar, LLC",65438,"Virginia Line Solar, LLC",7030 Drewry Virginia Line Rd,Manson,Warren County,NC,27553,36.523774,-78.285361,CPLE,Duke Energy Progress East,71313,2023-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/virginia-line-solar-llc/66358,https://www.gridinfo.com/virginia-line-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
66371,Edison Farm,64778,"Strata Manager, LLC",1085 E Meadow Rd,Eden,Rockingham County,NC,28328,36.51703,-79.709226,DUK,Duke Energy Carolinas,4121,2022-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/edison-farm/66371,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66372,Overhill Solar,64778,"Strata Manager, LLC",107 Glenn Rd,Clinton,Sampson County,NC,28328,34.98247,-78.319062,DUK,Duke Energy Carolinas,10794,2022-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/overhill-solar/66372,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
66373,Polk Farm,64778,"Strata Manager, LLC",861 N NC 177 Hwy,Hamlet,Richmond County,NC,28345,34.922572,-79.654447,CPLE,Duke Energy Progress East,11054,2022-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/polk-farm/66373,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62820,"Stony Knoll Solar, LLC",65411,Duke Energy Renewables Services,500 Old Wagon Trail,Rockford,Surry County,NC,27017,36.288,-80.656,DUK,Duke Energy Carolinas,39393,2022-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/stony-knoll-solar-llc/62820,https://www.gridinfo.com/duke-energy-renewables-services,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62660,"1025 Traveller Solar, LLC",63184,CI-II Mitchell Holding LLC,724 Harvey Faulk Rd,Sanford,Lee County,NC,27332,35.427308,-79.126319,CPLE,Duke Energy Progress East,8888,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/1025-traveller-solar-llc/62660,https://www.gridinfo.com/ci-ii-mitchell-holding-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62661,"1047 Little Mountain Solar, LLC",63184,CI-II Mitchell Holding LLC,4417 Little Mountain Rd,Jonesville,Yadkin County,NC,28642,36.197067,-80.806725,DUK,Duke Energy Carolinas,3520,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/1047-little-mountain-solar-llc/62661,https://www.gridinfo.com/ci-ii-mitchell-holding-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62662,"Ennis Solar, LLC",63184,CI-II Mitchell Holding LLC,447 Sheriff Johnson Rd,Lillington,Harnett County,NC,27546,35.421964,-78.721683,CPLE,Duke Energy Progress East,5871,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ennis-solar-llc/62662,https://www.gridinfo.com/ci-ii-mitchell-holding-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62668,Maiden Creek Solar Power Plant,5416,"Duke Energy Carolinas, LLC",TBD - Diddley Dadburn Road,Maiden,Catawba County,NC,28650,35.593,-81.167,DUK,Duke Energy Carolinas,130507,2021-01-00,10/1/2024,Solar,https://www.gridinfo.com/plant/maiden-creek-solar-power-plant/62668,https://www.gridinfo.com/duke-energy-carolinas-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62669,Gaston Solar Power Plant,5416,"Duke Energy Carolinas, LLC",345 Neal Road,Cherryville Township,Gaston County,NC,28016,35.3224,-81.1343,DUK,Duke Energy Carolinas,46792,2020-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/gaston-solar-power-plant/62669,https://www.gridinfo.com/duke-energy-carolinas-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62678,Crooked Run,62161,"Cubico USA, LLC",3125 Watha Rd,Willard,Pender County,NC,28478,34.67704,-77.977497,CPLE,Duke Energy Progress East,139602,2019-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/crooked-run/62678,https://www.gridinfo.com/cubico-usa-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62691,Shiloh Hwy Solar,62157,"Shiloh Hwy 1108 Solar, LLC",120 Sassafras Lane,Shiloh,Camden County,NC,27973,36.27,-76.033,PJM,"PJM Interconnection, LLC",5476,2017-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/shiloh-hwy-solar/62691,https://www.gridinfo.com/shiloh-hwy-1108-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62692,Sandy Solar,62158,"Sandy Solar, LLC",466 Sandy Hook Rd,Shiloh Township,Camden County,NC,27973,36.33,-76.058,PJM,"PJM Interconnection, LLC",5604,2018-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sandy-solar/62692,https://www.gridinfo.com/sandy-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62693,Chowan Jehu Solar,62159,"Chowan Jehu Road Solar, LLC",118 Jehu Solar,Tyner,Chowan County,NC,27980,36.283778,-76.602304,PJM,"PJM Interconnection, LLC",5762,2018-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/chowan-jehu-solar/62693,https://www.gridinfo.com/chowan-jehu-road-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62786,"Thanksgiving Fire Solar Farm, LLC",61677,Sol Systems,5032 Thanksgiving Fire Road,Zebulon,Johnston County,NC,27597,35.701,-78.327,CPLE,Duke Energy Progress East,3827,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/thanksgiving-fire-solar-farm-llc/62786,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62798,Fern Solar LLC,59613,BayWa r.e. Solar Projects LLC,TBD,Battleboro,Edgecombe County,NC,27089,36.003272,-77.696443,PJM,"PJM Interconnection, LLC",176635,2020-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/fern-solar-llc/62798,https://www.gridinfo.com/baywa-r-e-solar-projects-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62659,"Pecan Grove Solar, LLC",63184,CI-II Mitchell Holding LLC,6075 US Highway 17 South,New Bern,Craven County,NC,28562,35.067661,-77.185206,CPLE,Duke Energy Progress East,8429,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/pecan-grove-solar-llc/62659,https://www.gridinfo.com/ci-ii-mitchell-holding-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62821,"Speedway Solar NC, LLC",65411,Duke Energy Renewables Services,2410 Wallace Road,Midland,Cabarrus County,NC,28107,35.218,-80.536,DUK,Duke Energy Carolinas,42575,2021-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/speedway-solar-nc-llc/62821,https://www.gridinfo.com/duke-energy-renewables-services,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62822,"Broad River Solar, LLC",65411,Duke Energy Renewables Services,2751 Prospect Church Road,Mooresboro,Cleveland County,NC,28107,35.188,-81.751,DUK,Duke Energy Carolinas,78463,2021-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/broad-river-solar-llc/62822,https://www.gridinfo.com/duke-energy-renewables-services,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62951,Hawtree Solar,62807,"Hawtree Creek Farm Solar, LLC",Peete Farm Road,Warrenton,Warren County,NC,27589,36.533,-78.105,PJM,"PJM Interconnection, LLC",109201,2021-10-00,10/1/2024,Solar,https://www.gridinfo.com/plant/hawtree-solar/62951,https://www.gridinfo.com/hawtree-creek-farm-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62996,ESA Four Oaks 2 NC LLC,62845,ESA Four Oaks 2 NC LLC,2769 NC 96 Hwy,Four Oaks,Johnston County,NC,27524,35.416104,-78.409231,CPLE,Duke Energy Progress East,3047,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/esa-four-oaks-2-nc-llc/62996,https://www.gridinfo.com/esa-four-oaks-2-nc-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62997,"Spring Hope Solar 3, LLC",62844,"Spring Hope Solar 3, LLC",692 Frazier Road,Spring Hope,Nash County,NC,27882,35.905578,-78.192464,CPLE,Duke Energy Progress East,6022,2020-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/spring-hope-solar-3-llc/62997,https://www.gridinfo.com/spring-hope-solar-3-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
63015,Plott Hound Solar,62873,"Plott Hound Solar, LLC",755 W NC 55 Hwy,New Bern,Craven County,NC,28562,35.138,-77.092,CPLE,Duke Energy Progress East,7439.431,2021-05-00,10/1/2023,Solar,https://www.gridinfo.com/plant/plott-hound-solar/63015,https://www.gridinfo.com/plott-hound-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
63016,Carolina Lily Solar,62872,"Carolina Lily Solar, LLC",757 Baltimore Rd,Advance,Davie County,NC,27006,35.956,-80.444,DUK,Duke Energy Carolinas,7464,2021-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/carolina-lily-solar/63016,https://www.gridinfo.com/carolina-lily-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
63017,Ray Wilson Solar,62871,"Ray Wilson Solar, LLC",128 Potts Rd,Advance,Davie County,NC,27006,35.933,-80.376,DUK,Duke Energy Carolinas,8055,2021-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ray-wilson-solar/63017,https://www.gridinfo.com/ray-wilson-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
63024,"Hertford Solar Power, LLC",63631,Capital V LLC,203 S Early Station Road,Ahoskie,Hertford County,NC,27910,36.268007,-77.028205,PJM,"PJM Interconnection, LLC",20738,2022-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hertford-solar-power-llc/63024,https://www.gridinfo.com/capital-v-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
63076,Gutenberg Solar,5248,Dominion Energy Inc.,1701 Cornwallis Road,Garysburg,Northampton County,NC,27831,36.486428,-77.534825,PJM,"PJM Interconnection, LLC",152211,2019-09-00,10/1/2024,Solar,https://www.gridinfo.com/plant/gutenberg-solar/63076,https://www.gridinfo.com/dominion-energy-inc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
63225,AGA TAG Solar IV LLC,63006,AGA TAG Solar IV LLC,2291 Commerce Drive NE,Leland,Brunswick County,NC,28451,34.27355,-78.06444,CPLE,Duke Energy Progress East,3346.066,2019-12-00,10/1/2023,Solar,https://www.gridinfo.com/plant/aga-tag-solar-iv-llc/63225,https://www.gridinfo.com/aga-tag-solar-iv-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62544,Wilkinson Solar LLC,58468,Dominion Renewable Energy,2230 Terra Ceia Rd.,Pantego,Beaufort County,NC,27860,35.596814,-76.763849,PJM,"PJM Interconnection, LLC",136841,2019-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/wilkinson-solar-llc/62544,https://www.gridinfo.com/dominion-renewable-energy,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62205,"Nickelson Solar, LLC",61677,Sol Systems,153 Harry Nicholson Ln,Wallace,Duplin County,NC,28466,34.747103,-77.987375,CPLE,Duke Energy Progress East,9968,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/nickelson-solar-llc/62205,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62223,Warren Solar Farm LLC,61677,Sol Systems,248 West Grove Street,Newton Grove,Sampson County,NC,28366,35.252,-78.369,CPLE,Duke Energy Progress East,8528,2019-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/warren-solar-farm-llc/62223,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62240,"Burgaw Solar, LLC",63184,CI-II Mitchell Holding LLC,1133 US Hwy 117 S,Burgaw,Pender County,NC,28425,34.536,-77.911678,CPLE,Duke Energy Progress East,7923,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/burgaw-solar-llc/62240,https://www.gridinfo.com/ci-ii-mitchell-holding-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62304,Woodleaf Solar Facility,5416,"Duke Energy Carolinas, LLC",6205 NC 801 Hwy,Salisbury,Rowan County,NC,28147,35.724427,-80.608449,CPLE,Duke Energy Progress East,13345,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/woodleaf-solar-facility/62304,https://www.gridinfo.com/duke-energy-carolinas-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62328,"Mill Pond Solar, LLC",60025,Greenbacker Renewable Energy Corporation,1196 Mill Pond Rd,Jamesville,Martin County,NC,27846,35.829426,-76.790764,PJM,"PJM Interconnection, LLC",10461,2019-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mill-pond-solar-llc/62328,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62329,"Jamesville Road Solar, LLC",60025,Greenbacker Renewable Energy Corporation,1923 Pulp Mill Road,Jamesville,Martin County,NC,27846,35.845354,-76.801491,PJM,"PJM Interconnection, LLC",11010,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/jamesville-road-solar-llc/62329,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62330,"Camden Dam Solar, LLC",60025,Greenbacker Renewable Energy Corporation,110 N Mill Dam Road,Camden,Camden County,NC,27921,36.311822,-76.125847,PJM,"PJM Interconnection, LLC",9909,2019-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/camden-dam-solar-llc/62330,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62340,"Aulander Holloman Solar, LLC",61838,"Aulander Holloman Solar, LLC",208 Joe Holloman Road,Aulander,Hertford County,NC,27805,36.29116,-77.066561,PJM,"PJM Interconnection, LLC",183829,2018-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/aulander-holloman-solar-llc/62340,https://www.gridinfo.com/aulander-holloman-solar-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62487,Flowers Solar LLC,60281,"Altus Power America Management, LLC",3188 Baileys Crossroads Road,Benson,Johnston County,NC,27512,35.41218,-78.603088,CPLE,Duke Energy Progress East,7790,2019-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/flowers-solar-llc/62487,https://www.gridinfo.com/altus-power-america-management-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62539,HCE Moore I,62041,"HCE Moore I, LLC",511 Fayeteville St,Aberdeen,Moore County,NC,28315,35.13432,-79.419519,CPLE,Duke Energy Progress East,2624,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hce-moore-i/62539,https://www.gridinfo.com/hce-moore-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62540,Three Bridge,62040,"Three Bridge Farm, LLC",420 S. Jones Street,Pembroke,Robeson County,NC,28372,34.6705,-79.2001,CPLE,Duke Energy Progress East,3337,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/three-bridge/62540,https://www.gridinfo.com/three-bridge-farm-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
63266,Penny Hill Solar,62627,Cardinal Renewables,3528 Penny Hill Road,Greenville,Pitt County,NC,27834,35.759,-77.513,PJM,"PJM Interconnection, LLC",3651,2017-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/penny-hill-solar/63266,https://www.gridinfo.com/cardinal-renewables,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
62594,Ruff Solar LLC,61677,Sol Systems,1481 Ellenboro Henrietta Road,Ellenboro,Rutherford County,NC,28040,35.32062,-81.7634,DUK,Duke Energy Carolinas,42040,2020-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ruff-solar-llc/62594,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
62595,Wendell Solar Farm LLC,61677,Sol Systems,2709 E Wendell Road,Wendell,Johnston County,NC,27591,35.734581,-78.354999,CPLE,Duke Energy Progress East,8270,2019-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wendell-solar-farm-llc/62595,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62596,Sabattus Solar LLC,61677,Sol Systems,7211 Mount Pleasant Rd,Bailey,Nash County,NC,27807,35.819,-78.135,CPLE,Duke Energy Progress East,9045,2019-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sabattus-solar-llc/62596,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62600,Cookstown,64778,"Strata Manager, LLC",274 Stoney Creek Church Road,Goldsboro,Wayne County,NC,27530,35.436844,-77.973754,CPLW,Duke Energy Progress West,9803,2019-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/cookstown/62600,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-west
62601,Changeup,64778,"Strata Manager, LLC",1901 Gold Hill Road,Asheboro,Randolph County,NC,27203,35.74901,-79.78553,CPLE,Duke Energy Progress East,3725,2019-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/changeup/62601,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
62602,Starr,64778,"Strata Manager, LLC",295 Five Bridge Road,Clinton,Sampson County,NC,28328,35.015398,-78.350802,CPLW,Duke Energy Progress West,10075,2019-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/starr/62602,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-west
62603,Badger,64778,"Strata Manager, LLC",2332 Belgrade Swansboro Road,Maysville,Jones County,NC,28555,34.83896,-77.228776,CPLW,Duke Energy Progress West,10269,2019-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/badger/62603,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-west
62621,Achilles Solar,64778,"Strata Manager, LLC",301 Poole Road,Troy,Montgomery County,NC,27371,35.359674,-79.911423,CPLE,Duke Energy Progress East,9703,2019-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/achilles-solar/62621,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
